M_ItemCode;M_ItemDesc;ItemType;ItemGroup;ItemCategoryID;ItemCategoryName;BaseUoM;SalesUOM;PurchaseUOM
1130309595;ARCH ANTI HBS 500 T - 7C18.42;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309596;ARCH ANTI HBS CONTROL - 7C18.13 - JANGAN DIPAKAI;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309597;ARCH ANTI HBS CALIBRATOR - 7C18.03;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309598;VIDAS ANTI TG ( 304262 );ST_IMMUN;ST_IMUNO;2;Inventaris;STRIP;STRIP;KIT
1130309599;ANA GLOBAL TEST HEP 10 X 10  IgG UEROIMMUN Ag - FA-1512-1010-1;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309600;ANA GLOBAL TEST HEP 10 X 05  IgG UEROIMMUN Ag - FA-1512-1005-1;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309578;ELECSYS ANTI TG 300 T - 7026919190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309580;ELECSYS INSULIN  - 7027559190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309563;ELECSYS HBS Ag CONFIRMATORY - 11820648122;SUPPLIES;ST_IMUNO;1;Persediaan;SET;SET;KIT
1130309564;ELECSYS ANTI HBS II 300 T - 7026854190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309565;ELECSYS AFP 300 T - 7026706190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309566;ELECSYS CA 19 - 9  300 T - 7027028190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309567;ELECSYS CA 15 - 3  300 T - 7027001190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309568;ELECSYS CA 125 II 300 T - 7026986190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309569;ELECSYS CEA 300 T - 7027079190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309570;ELECSYS TOXO IgG 300 T - 7028008190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309571;ELECSYS TOXO IgM 300 T - 7028024190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309572;ELECSYS RUBELLA IgG 300 T - 7027770190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309573;ELECSYS RUBELLA IgM 300 T - 7027796190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309574;ELECSYS CMV IgG 300 T - 7027117190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309604;Alinity i Total PSA Reagent Kit – 7P92.20;ST_IMMUN;ST_IMUNO;1;Persediaan;CATRIDGE;CATRIDGE;KIT
1130309605;ALINITY I TOTAL T3 CALIBRATOR - 7P94.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309606;ALINITY I TOTAL T3 REAGEN KIT 200 T - 7P94.20;ST_IMMUN;ST_IMUNO;1;Persediaan;CATRIDGE;CATRIDGE;KIT
1130309607;ALINITY I TOTAL T3 REAGEN KIT 1200 TEST – 7P94.30 ;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309608;ARCH TOXO IgG CALIB - 6C19.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309609;ARCH TOXO IgM 100 T - 6C20.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309610;ARCH TOXO IgM CONTROL - 6C20.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309611;ARCH TOXO IgM CALIB - 6C20.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309612;ARCH CMV IgG CONTROL - 6C15.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309678;ELECSYS C - PEPTIDE 100 T - 7027168190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
53360000;BCR-ABL Qualitative PCR;ST_IMMUN;ST_MD;2;Inventaris;KIT;KIT;KIT
1130309695;CHIKUNGUNYA IgG / IgM  25 T  - STANDART Q ( BIOSENSOR );SUPPLIES;ST_IMUNO;1;Persediaan;TEST;TEST;KIT
1130309697;CYTOBEAD ANA 2 - CAT.8220 ;CETAKAN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1139800743;TABUNG KACA 15 X 105 ( PYREX );ST_IMMUN;ST_PL;2;Inventaris;PCS;PCS;PCS
1130309696;ARCH CA 125 - 500 T ( 2K45.39 );ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309849;VIDAS FT4 N ( 30459 );ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309850;VIDAS CEA S ( 30453 );ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309669;ELECSYS HIV DUO 300 T - 7229542190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309670;ELECSYS NSE 300 T - 7299982190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309672;ELECSYS VITAMIN B12 II 300 T - 7028121190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309673;ELECSYS N-MID OSTEOCALCON 100 T - 7027591190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309674;ELECSYS B-CROSSLAPS 100 T - 7026960190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309675;ELECSYS VITAMIN D TOTAL 300 T -7028148190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309676;ELECSYS ESTRADIOL III 300 T - 7027249190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309269;DENGUE IGM DHF ELISA ( EL1500M );ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309268;HIV RAPID 1&2 ANTY BODY RAPID TES GEN 4 - ( ONCOPROBE );ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;KIT;KIT
1130309291;HERPES SIMPLEX 2 IgG ELISA  DEMEDITEX - DEHS 201;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309290;HERPES SIMPLEX 2 IgM ELISA DEMEDITEX  - DEHS 203;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309288;CHLAMYDIA TRAC. IgM DEMEDITEC -  DE 3811;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309286;"ELISA SORBENT  2 X 1,2 ML ( S 001 ) ";ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309285;IgG / IgM HERPELISA II  VIRCELL  CAT. M 1013;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309693;CALPROTECIN 96 TEST - ORG580;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309694;STOOL EXTRACTION MEDIUM 20 ML - CAT F5126;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309278;DENGUE NS1 ANTIGEN 25 TEST ( BOSON ) - 1N23C2  ;ST_IMMUN;ST_IMUNO;1;Persediaan;TES;KIT;KIT
1130309325;HOUSE DUST HOLLISTER STIER ( H002-0125 ) - 25 TEST / KIT;ST_IMMUN;ST_IMUNO;1;Persediaan;TES;TES;TES
1130309689;ARCHITECH BRAHMS PCT CONTROL - 6P22.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309690;ARCHITECH BRAHMS PCT REAGEN 100T - 6P22.25;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309691;DENGUE RAPID IgG / IgM COMBO ( BOSON ) - 1N04C2;ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;TEST;KIT
1130309692;QUANTIA IGE STANDART - 6K50.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1139800737;COBAS INTEGRA MICROCUVETTE  ( 21043862001 );SUPPLIES;ST_IMUNO;1;Persediaan;BOX;BOX;BOX
1139800741;ARCH. TUBING / SENZ WZ - 8C94.90;ST_IMMUN;ST_IMUNO;2;Inventaris;PCS;PCS;PCS
1130309686;DENGUE IgG / IgM BIOSENSOR - 09 DEN 01B ( 25 TEST );ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;TEST;KIT
1130500741;CELL SQUARE PRESERVATIVE SOLUTION GYN ( DENGAN FILTER );ST_IMMUN;ST_MIKRO;2;Inventaris;BOTOL;BOTOL;BOTOL
1130309431;ARCH B-HCG CALIB - 7K78.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1139800632;ARCH. TUBING / SENZ WZ - 8C94.87;ST_IMMUN;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130309434;ARCH AFP RGT 100 T - 3P36.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309435;ARCH PROLAKTIN RGT 100 T - 7K76.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309436;ARCH T UPTAKE RGT 100 T - 2K48.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309432;CONTROL WIDAL POSITIF;ST_IMMUN;ST_IMUNO;2;Inventaris;VIAL;VIAL;VIAL
1139901143;AMPLOP FOTO PANORAMIC;ST_IMMUN;ST_CETAK;2;Inventaris;LEMBAR;LEMBAR;LEMBAR
1130309445;ELECSYS ANTI TG CALLSET - 6368603190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309442;ARCH 25-OH VITAMIN D 100 T - 5P02.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309443;ARCH 25-OH VITAMIN D CONTROL - 5P02.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309444;ARCH 25-OH VITAMIN D CALIBRATOR-  5P02.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309433;ELECSYS VITAMIN B 12  ( COBAS ) - 4745736190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309446;ARCH TOXO IgG CONTROL - 6C19.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309447;ARCH CMV IgG CALIB  -  6C15.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309448;ELECSYS ESTRADIOL GEN 3 100 T - 6656021190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309449;ELECSYS ESTRADIOL GEN 3 CALLSET - 6656048190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309450;ELECSYS VITAMIN D TOTAL - 5894913190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309451;ARCH TOTAL T4 CALIB - 7K66.02 ;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309452;VIDAS 250 H VITAMIN D TOTAL ( 30463 );ST_IMMUN;ST_IMUNO;2;Inventaris;STRIP;STRIP;KIT
1130303022;VIDAS TESTOSTERON (30418);ST_IMMUN;ST_IMUNO;1;Persediaan;STRIP;KIT;KIT
1130305011;COW S MILK PROTEIN / SUSU ( F002-0125 ) - 25 TEST / KIT;"";ST_IMUNO;1;Persediaan;TES;TES;TES
1130305012;HEN S EGG WHITE / PUTIH TELUR ( EP F001 - 0125 ) - 25 TEST / KIT;"";ST_IMUNO;1;Persediaan;TES;KIT;KIT
1130309455;ARCH CMV IgM CALIB -  6C16.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309456;ARCH CMV IgM CONTROL -  6C16.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309460;DENGUE IgG INDIRECT ELISA  Cat : EDEN 01 G   ;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309461;ROCHE CARDIAC CK MB  COBAS h 232 - 4877900190;ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;TEST;KIT
1139800667;TUBE QUANTI FERON TB ANTIGEN II ( KUNING ) - 100 PCS;ST_IMMUN;ST_CL;2;Inventaris;PCS;PCS;PCS
1130309462;ROCHE CARDIAC POC TROPONIN T COBAS h 232 - 7007302190;ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;TEST;KIT
1130309466;WQC VERIVY NOW CAT.85047;ST_IMMUN;ST_IMUNO;2;Inventaris;PCS;PCS;PCS
1130200726;COBAS C.F.A.S. PAC - 355941190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309467;DENGUE IgG / IgM STANDART Q - 09 DEN 20D ( 25 TEST );ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309474;ELECSYS CA 125 II - 11776223190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309475;ELECSYS CA 125 II CALSET II - 7030207190;ST_IMMUN;ST_IMUNO;2;Inventaris;SET;SET;KIT
1130309478;ELECSYS VITAMIN B 12 II CALSET - 7212780190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309486;ELECSYS FOLATE III CALSET - 7560001190;"";ST_IMUNO;;;KIT;KIT;KIT
1130309453;ELECSYS ANTI HBS GEN II  100 T - 5894816190 ;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309454;ARCH CMV IgM 100 T  -  6C16.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309457;EUROLINE FOOD SPCIFIC IgG 216 FOOD AND FOOD ADDITIVES - DP.3024.0404.2G;ST_KIMIA;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309458;QUANTI FERON TB GOLD PLUS -  2  PLATE KIT ELISA - 622120;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309459;TUBEX  WASH BUFFER 4 VIALS 3 ML  IDL BIOTECH - ( KAT.10 - 932 );ST_IMMUN;ST_IMUNO;2;Inventaris;VIALS;VIALS;KIT
1130309463;ELECSYS VITAMIN D TOTAL CALLSET - 5894921190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309464;ELECSYS BRAHMS PCT - 5056888200;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309465;H.PYLORI Ag SD BIOLINE 20 T - 04FK20;ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;KIT;KIT
1130309471;ARCH HOMOCYSTEIN CALIB - 1L71.01;SUPPLIES;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309472;ARCH HE - 4 CALIB - 2P54.01;SUPPLIES;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309473;GROWTH HORMON - 10361451;SUPPLIES;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309358;ARCH TOXO IgG 100 T - 6C19.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309360;ARCH  CA125  100 T - 2K45.28;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309359;ARCH CMV IgG 100 T  -  6C15.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309404;ARCH ANTI HBC IgM CONTROL - 6C33.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309368;ROCHE CARDIAC PRO BNP COBAS h 232 - 5533643190;ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;TEST;KIT
1130309369;ROCHE CARDIAC T QUANTITATIVE TROPONIN  T COBAS h 232 - 4877772190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309370;ARCH CORTISOL ( 100 T ) - 8D15.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309379;ELECSYS BRAHMS PCT 100 T - 12145391122;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309380;ELECSYS ESTRADIOL GEN 2 100 T - 3000079190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309375;ELECSYS ESTRADIOL GEN 2 CALLSET - 3064921122;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309381;ELECSYS FOLATE 100 T - 4476433190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309382;ELECSYS FOLATE CALSET - 4874072190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309383;ELECSYS N-MID OSTEOCALCIN 100T - 12149133122;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309384;ELECSYS N-MID OSTEOCALCIN CALSET - 11972111122;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309385;ELECSYS NSE 100 T - 12133113122;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309386;ELECSYS NSE CALSET - 12133121122;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130303042;VIDAS D DIMER EXCLUSION (30455);ST_IMMUN;ST_IMUNO;2;Inventaris;STRIP;KIT;KIT
1130309272;DENGUE NS1 ANTIGEN ( EL1510 );ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309271;DENGUE NS 1  FOCUS  -  ( EL 1510 );ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309270;DENGUE VIRUS IGG DX  -  FOCUS  ( EL 1500 G )  ;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309688;ARCHITECH BRAHMS PCT CALIBRATOR - 6P22.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309687;QUANTIA IGE 133 T - 6K42.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130305530;ALINITY I CA 15-3 REAGENT KIT - 8951.20;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309685;FOOD DETECTIVE PROFESSIONAL 1 TEST - CNSFDR;ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;TEST;TEST
1130309684;ARCH FREE T3 RGT 100 T - 7K63.27;"";ST_IMUNO;;;KIT;KIT;KIT
1130309671;ELECSYS FOLATE III RESTNADARIZED 300 T - 7027290190;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309652;ALINITY I HIV Ag / Ab COMBO CONTROLS - 8P07.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309651;ALINITY I HIV Ag / Ab COMBO CALIBRATORS - 8P07.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309650;ALINITY I 25 - OH VITAMIN D REAGEN KIT  - 8P45.22;ST_IMMUN;ST_IMUNO;1;Persediaan;CATRIDGE;CATRIDGE;KIT
1130309649;ALINITY I 25 - OH VITAMIN D CONTROLS - 8P45.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309648;ALINITY I 25 - OH VITAMIN D CALIBRATORS - 8P45.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309647;ALINITY I HBS Ag QUALITATIVE II REAGEN KIT - 8P10.32;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309646;ALINITY I HAVAB IgM REAGEN KIT - 2R28.22;ST_IMMUN;ST_IMUNO;1;Persediaan;CATRIDGE;CATRIDGE;KIT
1130309645;ALINITY I HAVAB IgM CONTROLS - 2R28.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309644;ALINITY I HAVAB IgM CALIBRATORS - 2R28.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309643;ALINITY I TOTAL B-HCG REAGENT KIT - 7P51.20;ST_IMMUN;ST_IMUNO;1;Persediaan;CATRIDGE;CATRIDGE;KIT
1130309642;ALINITY I TOTAL B-HCG CONTROLS - 7P51.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309641;ALINITY I TOTAL B-HCG CALIBRATORS - 7P51.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1139800724;ALINITY C SERIES ACID PROBE WASH  - 1R60.70;SUPPLIES;ST_IMUNO;1;Persediaan;CATRIDGE;CATRIDGE;CATRIDGE
1130309668;TECHNOPATH MULTICHEM S PLUS ( ASSAYED ) - 8P88.12;ST_IMMUN;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130309667;TECHNOPATH MULTICHEM S PLUS ( ASSAYED ) - 8P88.11;ST_IMMUN;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130309666;TECHNOPATH MULTICHEM S PLUS ( ASSAYED ) - 8P88.10;ST_IMMUN;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130309665;TECHNOPATH MULTICHEM S PLUS ( UNASSAYED ) - 8P87.12;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309664;TECHNOPATH MULTICHEM S PLUS ( UNASSAYED ) - 8P87.11;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309663;TECHNOPATH MULTICHEM S PLUS ( UNASSAYED ) - 8P87.10;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309662;TECHNOPATH MULTICHEM IA PLUS - 8P86.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309661;ALINITY I HBs Ag REAGENT KIT 2 X 100 T - 8P08.22;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309660;ALINITY I ANTI HBC IgM CALIBRATORS - 7P86.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309659;ALINITY I CA 125 II REAGENT KIT 2 X 100 T - 8P49.20;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309658;ALINITY I CA 125 II CONTROLS - 8P49.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309657;ALINITY I CA 125 II CALIBRATORS - 8P49.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309656;ALINITY I FREE PSA REAGENT KIT 2 X 100 T - 7P93.20;ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130309655;ALINITY I FREE PSA CONTROLS - 7P93.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309654;ALINITY I FREE PSA CALIBRATOR - 7P93.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309653;ALINITY I HIV Ag / Ab COMBO RGT - 8P07.22;SUPPLIES;ST_IMUNO;1;Persediaan;CATRIDGE;CATRIDGE;KIT
1139901626;SABUN CUCI PIRING + DISPENSER;ST_IMMUN;ST_RTU;2;Inventaris;PCS;PCS;PCS
1130309639;ELECSYS ANTI HAV 300 T - 7026757190;ST_ADMIN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309638;ELECSYS AMH  100 T  -7026714190;ST_ADMIN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130200108;ARCH PRE TRIGGER SOLUTION - 6E23.65;ST_IMMUN;ST_IMUNO;2;Inventaris;BOTOL;BOX;BOX
1130301001;ARCH HBS Ag RGT 100T - 6C36.43;"";ST_IMUNO;;;KIT;KIT;KIT
1130301002;ARCH ANTI HBS 100 T - 7C18.25;"";ST_IMUNO;;;KIT;KIT;KIT
1130301003;ARCH AFP RGT 100 T - 7K67.27;"";ST_IMUNO;;;KIT;KIT;KIT
1130301004;ARCH HCV RGT 100T - 6C37.27;"";ST_IMUNO;;;KIT;KIT;KIT
1130301005;TUBEX TF ( 36 TEST )  IDL BIOTECH  ( KAT.10-201 );ST_IMMUN;ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130301006;TB PACK PROMISE 30 TEST;"";ST_IMUNO;1;Persediaan;KIT;KIT;KIT
1130301007;ARCH Hbs Ag CALIB.- 3M61.01;"";ST_IMUNO;;;KIT;KIT;KIT
1130301008;ARCH Hbs Ag CTRL - 6C36.10;"";ST_IMUNO;;;KIT;KIT;KIT
1130301009;ARCH HBS Ag RGT 400T - 6C36.22;"";ST_IMUNO;;;KIT;KIT;KIT
1130301010;ARCH HCV RGT 400T - 6C37.20;"";ST_IMUNO;;;KIT;KIT;KIT
1130301011;ARCH TOTAL PSA RGT 100T - 7K70.25;"";ST_IMUNO;;;KIT;KIT;KIT
1130301012;ARCH TOTAL PSA CALIB - 7K70.01;"";ST_IMUNO;;;KIT;KIT;KIT
1130301013;TINA QUANT IgG (1931695);"";ST_IMUNO;;;KIT;KIT;KIT
1130301014;TINA QUANT IgM (1929305;"";ST_IMUNO;;;KIT;KIT;KIT
1130301015;ARCH TSH RGT 100 T - 7K62.25;"";ST_IMUNO;;;KIT;KIT;KIT
1130301016;ARCH AFP CALIB - 7K67.02;"";ST_IMUNO;;;KIT;KIT;KIT
1130301017;ARCH CEA RGT 100 T - 7K68.27;"";ST_IMUNO;;;KIT;KIT;KIT
1130301018;ARCH CEA CALIB - 7K68.02;"";ST_IMUNO;;;KIT;KIT;KIT
1130301019;ARCH FREE T3 RGT 100 T - 7K63.25;"";ST_IMUNO;;;KIT;KIT;KIT
1130301020;PROTIA ALLERGY PROTEOME TECH. INC.  - Q 96 M PANEL- CAT. PALT0102 ;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130301021;ARCH FREE T4 CALIB - 7G96.01;"";ST_IMUNO;;;KIT;KIT;KIT
1130301022;ARCH TOTAL T3 100 T - 7K64.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130301023;ARCH TOTAL T3 CALIB - 7K64.02;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130301024;ARCH TOTAL T4 100 T - 7K66.25;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130301025;ARCH TOTAL T4 CALIB - 6C49.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130301026;ARCH ANTI HBS CALIB - 7C18.01;"";ST_IMUNO;;;KIT;KIT;KIT
1130301027;ARCH ANTI HBS CONTROL - 7C18.10 - JANGAN DIPAKAI;"";ST_IMUNO;;;KIT;KIT;KIT
1130301028;ARCH ANTI HCV CALIB. - 6C37.01;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130301029;ARCH ANTI HCV CTRL. - 6C37.10;ST_IMMUN;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130301030;DET HIV 1/2 S/P 100 T - REF.7D234;ST_IMMUN;ST_IMUNO;1;Persediaan;TEST;TEST;KIT
1130301031;ARCH TSH CALIB - 7K62.01;"";ST_IMUNO;;;KIT;KIT;KIT
1130301033;TINA QUANT IgA(1931687);"";ST_IMUNO;;;KIT;KIT;KIT
