M_ItemID;M_ItemCode;M_ItemDesc;Nat_ItemItemType;M_ItemItem_CategoryID;M_ItemInventoryCode;Nat_ItemItemGroup;M_ItemNat_GroupID;M_ItemNat_SubGroupID;M_ItemFa_ClassID;Nat_ItemBaseUOM;M_ItemItem_UnitID;M_ItemIsActive;M_ItemCreated;M_ItemLastUpdated;M_ItemM_UserID
2396;1139800686;PEN LIGHT ( LED ) - ENERGIZER;ST_PELAYANAN;2;;ST_CE;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2397;1130200735;URINE DILUENT ( ISE 9180 ) - 3110664180;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2398;1139800693;CONE INDICATOR;SUPPLIES;1;;ST_HEMA;1;1;;PCS;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2399;1130100150;AMMONIUM OXALAT 1% ;SUPPLIES;1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2400;1130100151;LYSERCELL WNR 210 A - ZPPBL121531 ( XN 1000 );SUPPLIES;1;;ST_HEMA;1;1;;KIT;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2401;1130100152;LYSERCELL WDF 210 A - ZPPAL337564 ( XN 1000 );SUPPLIES;1;;ST_HEMA;1;1;;BOX;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2402;1130309474;ELECSYS CA 125 II - 11776223190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2403;1130309475;ELECSYS CA 125 II CALSET II - 7030207190;ST_IMMUN;2;;ST_IMUNO;1;6;;SET;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2404;1130200738;ASAM SULFOSALISILAT 20%;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2405;1130500689;BLUE BUFFER 8 SURGIPATH 500 ml (  LEICA ) - 3802915;SUPPLIES;1;;ST_MIKRO;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2406;1139901569;AMPLOP FOTO DENTAL BESAR;ST_ADMIN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2407;1130309478;ELECSYS VITAMIN B 12 II CALSET - 7212780190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2408;1130309486;ELECSYS FOLATE III CALSET - 7560001190;"";;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2409;1130500691;CEPHALOTHIN;SUPPLIES;1;;ST_MIKRO;;;;KIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2410;1130700020;ELEKTRODE BLUE SENSOR T-00-S;ST_KIMIA;2;;ST_EJPD;;;;PCS;;Y;2025-02-14 11:05:12;2025-02-10 11:09:00;500
2411;1139901537;BROSUR PROMO CIMAHI;ST_ADMIN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2412;1139800665;STERIL WATER 5 LITER;SUPPLIES;1;;ST_CL;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2413;1139800666;STERIL WATER 20 LITER;SUPPLIES;1;;ST_CL;;;;GALON;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2414;1139901538;BROSUR BONE DENSITOMETRY;SUPPLIES;1;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2415;1130309453;ELECSYS ANTI HBS GEN II  100 T - 5894816190 ;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2416;1130309454;ARCH CMV IgM 100 T  -  6C16.25;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2417;1130309457;EUROLINE FOOD SPCIFIC IgG 216 FOOD AND FOOD ADDITIVES - DP.3024.0404.2G;ST_KIMIA;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2418;1130500679;EXTRACTION PLATE 2.0 mL - 6884008001;SUPPLIES;1;;ST_MD;;;;KIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2419;1130100143;VISION QUALITY CONTROL LEVEL 1;SUPPLIES;1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2420;1130309458;QUANTI FERON TB GOLD PLUS -  2  PLATE KIT ELISA - 622120;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2421;1130309459;TUBEX  WASH BUFFER 4 VIALS 3 ML  IDL BIOTECH - ( KAT.10 - 932 );ST_IMMUN;2;;ST_IMUNO;1;6;;VIALS;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2422;1130309463;ELECSYS VITAMIN D TOTAL CALLSET - 5894921190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2423;1130309464;ELECSYS BRAHMS PCT - 5056888200;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2424;1130500683;NETILMYCIN ;SUPPLIES;1;;ST_MIKRO;;;;STRIP;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2425;11399001542;TINTA HP CE 310 A ( BLACK );SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2426;1139901541;TISSUE LIVI POP UP ;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2427;1130200727;GLYCATED ALBUMIN /  LUCICA GA -  L  ( ASAHI );SUPPLIES;1;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2428;1139800674;UNITY REAL TIME 2 YEAR SUBSCRIPTION ( PART 804 - 1 );SUPPLIES;1;;ST_LJ;;;;SET;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2429;1139901542;CATRIDGE HP 210 A ( FOR REFILL );SUPPLIES;1;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2430;1139901543;CATRIDGE HP 211 A ( FOR REFILL );SUPPLIES;1;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2431;1139901544;CATRIDGE HP 212 A ( FOR REFILL );SUPPLIES;1;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2432;1139901545;CATRIDGE HP 213 A ( FOR REFILL );SUPPLIES;1;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2433;1139800675;UNITY CONNECT SOFTWARE SUBSCRIPTION 1 YEAR / INSTRUMENT;SUPPLIES;1;;ST_LJ;;;;SET;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2434;1139901546;DRUM TONER HP 85 A;S_PART;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2435;1139901547;MAGNET TONER HP 85 A;S_PART;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2436;1139901548;REFILL TONER HP 85 A;ST_ADMIN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2437;1139901549;FORMULIR PERMINTAAN DAN PEMANTAUAN BAHAN RUJUKAN INTERNAL;S_PART;2;;ST_CETAK;;;;BUKU;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2438;1130309465;H.PYLORI Ag SD BIOLINE 20 T - 04FK20;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2439;1139800673;HARNESS MAIN TUBING FOR ROCHE 9180 - 3074064001;SUPPLIES;1;;ST_KIMIA;1;5;;PCS;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2440;1130500681;COBAS 4800 SYSTEM MICROWELLPLATE & SEALING FILM - 523274001;SUPPLIES;1;;ST_MD;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2441;1130100144;VISION QUALITY CONTROL LEVEL 2;SUPPLIES;1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2442;1130500682;REAGENT RESERVOIR 200 ML COBAS 4800 - 5232759001;SUPPLIES;1;;ST_MD;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2443;1139800677;MICROPIPETTE 20 - 200  uL;SUPPLIES;1;;ST_CL;;;;UNIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2444;1139800678;MICROPIPETTE 1 - 10 uL;SUPPLIES;1;;ST_CL;;;;UNIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2445;1139800679;QFT - PLUS TUBES ( 50 X TB1/TB2/NIL/MIT) - 622526;KONSUMSI;2;;ST_CLK;;;;SET;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2446;1139901552;SOUVENIR KAUS KAKI SANTA;ST_KIMIA;2;;ST_RTU;;;;PCS;;Y;2025-02-14 11:05:12;2025-02-10 11:09:00;500
2447;1139800683;RAIL CASSETTE PANORAMIC - ASAHI;ST_RADIO;1;;ST_PD;;;;UNIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2448;1139800685;STEROFOAM FOR SPUIT;SUPPLIES;1;;ST_CLK;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2449;1130200610;ELECSYS PRECI CONTROL MULTIMARKER - 5341787190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2450;1139901559;REMANUFACTURE CATRIDGE TONER - GL2612A;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2451;1139901560;REMANUFACTURE CATRIDGE TONER - GL5949A;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2452;1130309471;ARCH HOMOCYSTEIN CALIB - 1L71.01;SUPPLIES;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2453;1130309472;ARCH HE - 4 CALIB - 2P54.01;SUPPLIES;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2454;1130309473;GROWTH HORMON - 10361451;SUPPLIES;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2455;1139800687;"TUBE VACUSERA 3,5 SERUM GEL & CLOT ACTIVATOR  - VACUSERA 234303 )";SUPPLIES;1;;ST_CL;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2456;1139800688;TUBE K3 EDTA ( PET ) 3 ML VIDELAB;SUPPLIES;1;;ST_CL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2457;1139800689;TUBE SST GEL TUBE  ( PET ) 4 ML VIDELAB;SUPPLIES;1;;ST_CL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2458;1139800690;TUBE VACUTAINER RED PLAIN 4 ML GP;SUPPLIES;1;;ST_CL;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2459;1139800691;TUBE VACUTAINER NAF / GLUCOSE  2 ML GP  ( REF GP020SFH ) ;SUPPLIES;1;;ST_CL;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2460;1139800692;TUBE VACUTAINER HEPARIN 3 ML GP;SUPPLIES;1;;ST_CL;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2461;1130200736;COBAS HDL CHOL PLUS GEN 4 - 7528566190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2462;1139901561;ROUTER GSM;INVENTORY;2;;I-ME-IT;;;;UNIT;;Y;2025-02-10 11:24:21;2025-02-10 11:09:00;500
2463;1130200737;G 6 PD CONTROL SET  - DIALAB  ( KAT.Y 04560 );ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2464;1130200650;CELL SET COBAS C 311 / CUVETTE - 4555040001;ST_KIMIA;2;;ST_KIMIA;1;5;;BOX;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2465;1130200651;CREATIN KINASE COBAS - 4524977190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2466;1130200653;LIPASE COLORIMETRIC C III - 3029590322;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2467;1130200654;ISE DILUENT GEN.2 COBAS C III  - 4522630190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2468;1130200655;ISE STANDARD HIGH CIII - 11183982216;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2469;1130200656;ISE STANDARD LOW CIII - 11183974216;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2470;1130200657;INTERNAL STANDARD  GEN.2 CIII - 4522320190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2471;1130309358;ARCH TOXO IgG 100 T - 6C19.25;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2472;1130309360;ARCH  CA125  100 T - 2K45.28;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2473;1130309359;ARCH CMV IgG 100 T  -  6C15.25;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2474;1130100129;NA CITRAT 3.8 %;SUPPLIES;1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2475;1130700018;PAPER ECG MAC 400;SUPPLIES;1;;ST_EJPD;;;;PAK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2476;1139901037;KERTAS GLOSSY / PHOTO  F4;"";;;ST_RTU;;;;PAK;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
2477;1139901038;KARBON INK FAX PANASONIC;"";;;ST_RTU;;;;ROL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
2478;1139901041;KERTAS BURAM;"";;;ST_RTU;;;;RIM;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
2479;1139901045;BLANGKO PEMERIKSAAN KHUSUS TKI;SUPPLIES;1;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2480;1139800598;ALUMINIUM ENVELOPE ;SUPPLIES;1;;ST_CL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2481;1139901052;FORMULIR PERSETUJUAN VAKSIN HEPATITIS;SUPPLIES;1;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2482;1130200666;SENTINELCYSTATIN C CINTROL - 1P93.20;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2483;1130200667;ADENOSINE DEAMINASE ( ADA ) - D 913813;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2484;1130200668;ADA CALIBRATOR - D 913870SV;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2485;1130200669;ADA CONTROL SET 2 X 1 ml - D 913880;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2486;1130200670;CC ICT INT REF - 1E49.20;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2487;1130309404;ARCH ANTI HBC IgM CONTROL - 6C33.10;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2488;1130200672;ICT SERUM CALIBRATOR - 1E46.03;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2489;1130200673;ARCH QUANTIA LP ( a ) ( 123 T ) - 7K00.01;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2490;1130200674;ARCH QUANTIA LP ( a )STANDART CALIB.  - 7K00.10;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2491;1130200675;ARCH QUANTIA LP ( a ) CONTROL - 7K00.20;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2492;1130200676;ST2 ( ASPECT PLUS CASSETTE ) 20 T;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2493;1130200677;MULTIGENT CREATININ ENZYMATIC ( 750 T ) - 8L24.31;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2494;1130200678;COBAS PHOSPHATE ( INORGANIC ) VERS 2  ( 250 T ) - 3183793122;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2495;1130200679;TINA QUANT COBAS TRANSFERRIN VERS.2 ( 100 T ) - 3015050122;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2496;1130200680;CC LIPASE CALIBRATOR  - 3E16.02;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2497;1130200681;COBAS CHOLINESTERASE  GEN. 2 ( 200 T ) - 4498577190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2498;1130200682;COBAS FE STANDART - 12146401216;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2499;1130200683;LIQUICHECK LIPID CONTROL LEVEL 1 BIORAD - 57521;ST_KIMIA;2;;ST_KIMIA;1;5;;VIAL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2500;1130200684;LIQUICHECK LIPID CONTROL LEVEL 2 BIORAD - 57522;ST_KIMIA;2;;ST_KIMIA;1;5;;VIAL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2501;1130200685;ELECSYS PRECI CONTROL VARIA - 5618860190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2502;1130200686;COBAS CREATININ KINASE  / CK MB ( 100 T ) - 4525299190;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2503;1130309368;ROCHE CARDIAC PRO BNP COBAS h 232 - 5533643190;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2504;1130309369;ROCHE CARDIAC T QUANTITATIVE TROPONIN  T COBAS h 232 - 4877772190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2505;1130309370;ARCH CORTISOL ( 100 T ) - 8D15.25;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2506;1139901051;FORMULIR PERSETUJUAN PEMERIKSAAN PAP SMEAR;SUPPLIES;1;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2507;1130309379;ELECSYS BRAHMS PCT 100 T - 12145391122;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2508;1130309380;ELECSYS ESTRADIOL GEN 2 100 T - 3000079190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2509;1130309375;ELECSYS ESTRADIOL GEN 2 CALLSET - 3064921122;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2510;1130309381;ELECSYS FOLATE 100 T - 4476433190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2511;1139901064;LAMPU STANDART BULB 100 WATT ( CLEAR );SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2512;1130309382;ELECSYS FOLATE CALSET - 4874072190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2513;1139901043;TINTA EPSON STYLUS;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2514;1139901042;BUKU FOLIO ISI 300;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2515;1139800599;TUBE DNA CELL FREE BCT - 7 ML;SUPPLIES;1;;ST_MD;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2516;1139901015;PLASTIK BENING 40 X 60;SUPPLIES;1;;ST_RTU;;;;PAK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2517;1130309383;ELECSYS N-MID OSTEOCALCIN 100T - 12149133122;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2518;1130309384;ELECSYS N-MID OSTEOCALCIN CALSET - 11972111122;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2519;1130309385;ELECSYS NSE 100 T - 12133113122;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2520;1130309386;ELECSYS NSE CALSET - 12133121122;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2521;1139800536;KORENTANG ;ST_PELAYANAN;2;;ST_CR;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2522;1130303042;VIDAS D DIMER EXCLUSION (30455);ST_IMMUN;2;;ST_IMUNO;1;6;;STRIP;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2523;1130309272;DENGUE NS1 ANTIGEN ( EL1510 );ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2524;1130309271;DENGUE NS 1  FOCUS  -  ( EL 1510 );ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2525;1130309270;DENGUE VIRUS IGG DX  -  FOCUS  ( EL 1500 G )  ;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2526;1139900876;KERTAS KOP A4  PRAMITA BALIKPAPAN;ST_PELAYANAN;2;;ST_CETAK;;;;RIM;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2527;1139900875;VOUCHER ULANG TAHUN;ST_PELAYANAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2528;1130200124;SEBIA CTRL NORMAL SERUM SPE / ELP  - 4785;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2529;1139900872;TAS KAIN / SPUNBOND PRAMITA MERAH ( BESAR);ST_PELAYANAN;2;;ST_CETAK;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2530;1139800511;WALL DISPENSER ONE MED;ST_PELAYANAN;2;;ST_CLK;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2531;1139800509;"";"";;;ST_UMUM;;;;"";;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
2532;1130200586;SEBIA MINICAP ELP HEMOGLOBIN;ST_KIMIA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 11:05:12;2025-02-10 11:09:00;500
2533;1130200585;SEBIA MINICAP ELP PROTEIN;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2534;1139900427;TISSUE FACIAL  900GR;ST_UMUM;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2535;1130100102;CA CLEAN II  45 ML GEZ 520 A  ( BT-565-104 );"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:45:22;2025-02-10 11:09:00;500
2536;1130100101;FILTER DILUENT ( CD RUBY );SUPPLIES;1;;ST_HEMA;1;1;;KIT;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2537;1130100160;BRILLIANT CRESYL BLUE MERCK - 1.01384.0100 ( 100 ML );SUPPLIES;1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
2538;1139901651;ANTIFOAM;ST_UMUM;2;;ST_RTU;;;;LITER;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
2539;1130309688;ARCHITECH BRAHMS PCT CALIBRATOR - 6P22.01;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2540;1130309687;QUANTIA IGE 133 T - 6K42.01;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
2541;1130200810;ALINITY C CLINICAL CALIBRATOR KIT - 8P65.01;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
2542;1139901647;KERTAS CONCORD POLOS ;SUPPLIES;1;;ST_CETAK;;;;PAK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
2543;1139800729;FOLLEY CATHETER NO. 10 / 5 ML ( 2 WAY )  PEDIATRIC;SUPPLIES;1;;ST_FK;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
