Nat_ItemID;ItemCode;DocKey;Description;Desc2;FurtherDescription;ItemGroup;ItemType;AssemblyCost;LeadTime;StockControl;HasSerialNo;HasBatchNo;DutyRate;Taxtype;Note;ImageFileName;CostingMethod;SalesUOM;PurchaseUOM;ReportUOM;LastModified;LastModifiedUserID;CreatedTimeStamp;CreatedUserID;IsActive;LastUpdate;SNFormatName;IsCalcBonusPoint;MarkupRatio;HasPromoter;GlobalCode;ItemBrand;ItemModel;LeadTimeDay;ExternalLink;Discontinued;AutoUOMConversion;BaseUOM;BackOrderControl;PurchaseTaxType
4321;1130200776;37833327;ALINITY C SERIES ACID WASH  – 8P77.40;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;BOTOL;KIT;BOTOL;0000-00-00 00:00:00;2;0000-00-00 00:00:00;4;T;7;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4322;1130200777;37833328;ALINITY C SERIES ALKALINE WASH – 8P78.40;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;2041-08-04 00:00:00;2;0000-00-00 00:00:00;4;T;5;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4323;1130200778;37833329;ALINITY C SERIES DETERGENT A – 8P96.70;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;BOTOL;KIT;BOTOL;0000-00-00 00:00:00;4;0000-00-00 00:00:00;4;T;7;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4324;1130309602;37833330;Alinity I Total PSA Calibrators – 7P92.01;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4325;1130309603;37833331;Alinity i Total PSA Controls – 7P92.10;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;2040-08-02 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4326;1130309629;37833332;ANTI BODY FREE CONTROL ( aab Negative ) 0.1 ml - CA 1000-0101;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;VIAL;VIAL;VIAL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;VIAL;T;""
4327;1130309630;37833333;ANTI BODY FREE CONTROL ( aab Negative ) 0.25 ml - CA 1000-0102;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4328;1130309631;37833334;ANTI BODY FREE CONTROL ( aab Negative ) 0.5 ml - CA 1000-0105;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;VIAL;VIAL;VIAL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;VIAL;T;""
4329;1130309632;37833335;ANTIBODIES AGAINST CELL NUCLE ( ANA CONTROL ) 0.1 ML - CA 1570-0101;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4330;1130309633;37833336;ANTIBODIES AGAINST CELL NUCLEI ( ANA CONTROL ) 0.5 ML - CA 1570-0105;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;VIAL;VIAL;VIAL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;VIAL;T;""
4331;1130309634;37833337;ANTIBODIES AGAINST CELL NUCLEI ( ANA CONTROL ) 1.0  ML - CA 1570-0110;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;VIAL;VIAL;VIAL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;4;"";T;"";F;"";"";"";"";"";F;T;VIAL;T;""
4332;1130309635;37833338;PANBIO DENGUE EARLY ELISA RAPID -  ( 25 TEST );"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4333;1130100157;37833339;E CHECK XS LEVEL 1 ( LOW ) - 05438619;"";"";ST_HEMA;SUPPLIES;"";"";T;F;T;0;"";"";"";1;VIAL;VIAL;VIAL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;VIAL;T;""
4334;1130309636;37833340;ALINITY C SERIES DETERGENT B - 8P97-70;"";"";ST_KIMIA;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;KIT;BOTOL;0000-00-00 00:00:00;4;0000-00-00 00:00:00;4;T;9;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4335;1130200780;37833341;CC DETERGENT B  2 X 400 ML (  2J94.21  );1 KIT ISI 2 BOTOL ;"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;BOTOL;BOX;BOTOL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4336;1130309637;37833342;RA LATEX 100 TEST - PLASMATEC ( CAT 012 );"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4337;1139901622;37833343;CATRIDGE CANNON PIXMA 746 COLOUR;"";"";ST_RTU;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;2033-04-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4338;1139901621;37833344;CATRIDGE CANNON PIXMA 745 BLACK;"";"";ST_RTU;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4339;1130700021;37833345;PAPER ECG SCHILLER  MS 2010 / MS 2007 - PART NO. 2.157035;"";"";ST_EJPD;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4340;1139800716;37833346;STAINING JAR GLASS ;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4341;1130500710;37833347;PEWARNA MDT  -  PEWARNA SEDIAAN APUS DARAH  / LARUTAN FIKSATIF - 100 ML;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;2009-08-05 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4342;1130309640;37833348;CRP LATEX  ( 100 TEST )  PLASMATEC - CAT 012;"";"";ST_IMUNO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4343;1139800717;37833349;SPARE PART VITEX;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;2008-09-09 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4344;1130500707;37833350;ETHIDIUM BROMIDA  SOLUTION 10 ML - H5041;"";"";ST_MD;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;2036-09-02 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4345;1130309579;37833351;ELECSYS TESTOSTERONE II 300 T - 7027915190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;4;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4346;1130309581;37833352;ELECSYS IgE II E2G ( 100 T ) - 7027516214;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;2000-05-03 00:00:00;1;0000-00-00 00:00:00;4;T;4;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4347;1130309582;37833353;ELECSYS CALSET VIAL 2 X 56 ml - 6908799190;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4348;1130309583;37833354;ELECSYS PRO CELL II M 2 X 2L FOR COBAS 8000 - 6908799190;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;BOTOL;BOX;BOTOL;0000-00-00 00:00:00;4;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4349;1130309584;37833355;ELECSYS RESERVOIR CUP - PC/CC CUPS - 7485409001;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;BOX;BOX;BOX;0000-00-00 00:00:00;0;2049-12-03 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOX;T;""
4350;1130309585;37833356;ELECSYS PRE CLEAN II M - 6908853190;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;BOTOL;BOX;BOTOL;2040-02-02 00:00:00;1;0000-00-00 00:00:00;4;T;6;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4351;1130309586;37833357;ASSAY TIP / ASSAY CUP FOR COBAS 8000 - 5694302001;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;SET;BOX;SET;2000-06-06 00:00:00;4;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;SET;T;""
4352;1130309587;37833358;LIQUID FLOW CLEANING CUP SYS CLEAN ADAPTER - 7485425001;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;2052-03-02 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4353;1130309588;37833359;PRE WASH LIQUID FLOW CLEANING CUP SYS CLEAN ADAPTER - 7485433001;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;BOX;BOX;BOX;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOX;T;""
4354;1130309590;37833360;"DILUENT UNIVERSAL 42,5 ml COBAS 8000 - 7299001190";"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4355;1130309577;37833361;ELECSYS ANTI TSHR 300 T - 7026951190;COBAS 8000;"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4356;1130200755;37833362;G 6 PDH  RANDOX - PD410;MACRO 20 TEST / SEMI MACRO 40 TEST INCLUDE CONTROL;"";ST_KIMIA;SUPPLIES;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;4;T;4;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4357;1130500731;37833363;POTASSIUM NYDROXIDE 40% - B1010.43A;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4358;1130500732;37833364;NN-DIMETHYL ALPHA REAGENT 0.5%;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4359;1130500733;37833365;FERRIC CHLORIDE REAGENT 20% 3 ML - B1010.48A;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;2036-05-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4360;1130500734;37833366;PEPTIDASE REAGENT - B1012.30B;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4361;1130309575;37833367;ELECSYS CMV IgM 300 T - 7027133190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4362;1130309576;37833368;ELECSYS Tg II 300 T - 7027931190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4363;1130309677;37833369;ELECSYS PROGESTERON III 300 T - 7027699190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4364;1130309679;37833370;ELECSYS HCG + BII 300 T - 7251025190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4365;1130309680;37833371;ELECSYS BRAHMS PCT 300 T - 7301715190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;2036-08-06 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4366;1130309681;37833372;ELECSYS VITAMIN D TOTAL II CALSET 4 X 1 ML - 7464240190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4367;1130309682;37833373;ELECSYS PROGESTERON III CALSET 4 X 1 ML - 7092547190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4368;1130309683;37833374;PRECI CONTROL VITAMIN D TOTAL II 6 X 1 ML - 7464266190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4369;1139800723;37833375;EMERGENCY EYE WASH AND RENCH SHOWER EW 607;"";"";ST_CL;"";"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;0;2028-03-02 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
4370;1139901634;37833376;BROSUR TFP TEST ( FUNGSI PLATELET );"";"";ST_CETAK;SUPPLIES;"";"";T;F;T;0;"";"";"";1;LEMBAR;LEMBAR;LEMBAR;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;4;"";T;"";F;"";"";"";"";"";F;T;LEMBAR;T;""
4371;1139901640;37833377;FUSER FILM PRINTER HP P 1102;"";"";ST_RTU;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
4372;1130500713;37833378;INOC H2O ML / B1015-2;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4373;1130500714;37833379;INOC.H20.W/PUR DRY / B105-7;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4374;IOPS00005;37833380;SPARE PART DENTAL X RAY;"";"";ST_PD;S_PART;"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
4375;1130200802;37833381;MULTIGEN HEMOGLOBIN - A1C CALIBRATOR - 4P52.01;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;4;T;4;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4376;1139901643;37833382;PAYUNG 26 AUTOMATIC ( TP HDP ) NIKE SABLON PRAMITA;"";"";ST_UMUM;ST_PELAYANAN;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4377;1139901648;37833383;TALI GANTUNGAN NAME TAG;"";"";ST_RTU;ST_ADMIN;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4378;1139901652;37833384;CASE PLASTIK USB;"";"";ST_RTU;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4379;1139901712;37833385;REMANUFACTURE CATRIDGE TONER - CF219A;"";"";ST_RTU;INVENTORY;"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
4380;1139901723;37833386;PARFUM MOBIL - AMBIPUR CAR V BOUQUET ST 7 ML;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4381;1139901724;37833387;PARFUM MOBIL - AMBIPUR CAR V BOUQUET REFF 7 ML;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4382;1139901725;37833388;TEH SARIMURNI 1.6 GR X 25;"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;PAK;PAK;PAK;0000-00-00 00:00:00;1;0000-00-00 00:00:00;4;T;4;"";T;"";F;"";"";"";"";"";F;T;PAK;T;""
4383;1130500743;37833389;BACITRACIN ( CT 0005B );"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4384;1130500745;37833390;ID COLOR CATALASE CAT. 55561;"";"";ST_MIKRO;SUPPLIES;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4385;1139900946;37833391;BROSUR VITAMIN D;"";"";ST_CETAK;CETAKAN;"";"";T;F;T;0;"";"";"";1;LEMBAR;LEMBAR;LEMBAR;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;LEMBAR;T;""
4386;1130309326;37833392;ADJUSTMENT SOLUTION EUROIMMUN - ZE 1120 - 1050 - 6;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4387;SOFTWARE;37833393;SOFTWARE/LICENSI PERANGKAT LUNAK;"";"";I-ME-IT;INVENTORY;"";"";F;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;4;0000-00-00 00:00:00;0;T;3;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
4388;1139900944;37833394;SPARE PART CAPSULA - PCB ( CPU23B );SN 113Y1789;"";I-ME-IT;INVENTORY;"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;2056-09-06 00:00:00;4;2056-09-06 00:00:00;4;T;1;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
4389;1139900941;37833395;POWER SUPLY FILTER  - 3132307001;UNTUK SPRE PART TAQMAN;"";ST_CL;"";"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;0;2056-07-03 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
4390;1139900904;37833396;KAIN SAVANA PUTIH;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;METER;METER;METER;0000-00-00 00:00:00;0;2022-11-09 00:00:00;0;F;5;"";T;"";F;"";"";"";"";"";F;T;METER;T;""
4391;1130309283;37833397;ELECSYS FREE T4 GEN 2 CALLSET - 6437290190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;5;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4392;1130309284;37833398;ELECSYS TSH CALLSET GEN 2 - 4738551190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;5;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
4393;1139900907;37833399;FORMULIR PENCATATAN VOID ;"";"";ST_CETAK;CETAKAN;"";"";T;F;T;0;"";"";"";1;BUKU;BUKU;BUKU;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;7;"";T;"";F;"";"";"";"";"";F;T;BUKU;T;""
4394;1139900909;37833400;KERTAS KOP F4  PRAMITA MAKASSAR;"";"";ST_CETAK;ST_PELAYANAN;"";"";T;F;T;0;"";"";"";1;RIM;RIM;RIM;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;5;"";T;"";F;"";"";"";"";"";F;T;RIM;T;""
4395;1139900914;37833401;MULTIPLE - FUNCTION DENTAL DEVICE  KIT;"";"";ST_RTU;ST_PELAYANAN;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4396;1139900866;37833402;BATERAI CELL LITHIUM LR 1130 ;"";"";ST_RTU;ST_PELAYANAN;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;4;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4397;1139900864;37833403;BATERAI CELL LITHIUM LR 44;"";"";ST_RTU;ST_PELAYANAN;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;4;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
4398;1130100110;37833404;FLUOROCELL WDF - WDF 810 A AA 325279  22 ml  ( XN L 550 );"";"";ST_HEMA;"";"";"";T;F;T;0;"";"";"";1;CATRIDGE;CATRIDGE;CATRIDGE;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;CATRIDGE;T;""
4399;1130100112;37833405;FLUOROCELL RET - RET 810 A CU 920210 12 ml  ( XN L 550 );"";"";ST_HEMA;"";"";"";T;F;T;0;"";"";"";1;CATRIDGE;CATRIDGE;CATRIDGE;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;3;"";T;"";F;"";"";"";"";"";F;T;CATRIDGE;T;""
4400;1130100113;37833406;"XN CHECK ( L1 , L2, L3 )  3 X 3 ML  - SYSMEX L 550 ( KSO )";BL-254184/ CB-060015/ AS-975028;"";ST_HEMA;ST_HEMA;"";"";T;F;T;0;"";"";"";1;SET;SET;SET;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;F;7;"";T;"";F;"";"";"";"";"";F;T;SET;T;""
4401;1130100114;37833407;XN CAL ( XN L 550 );"";"";ST_HEMA;ST_HEMA;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;4;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4402;1130100115;37833408;CELL CLEAN AUTO  - CCA 500 CF 579595 4 ml X 20 VIAL ( XN L 550 );"";"";ST_HEMA;REAGEN;"";"";T;F;T;0;"";"";"";1;BOTOL;KIT;BOTOL;0000-00-00 00:00:00;4;0000-00-00 00:00:00;0;T;20;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4403;1130500143;37833409;ETHANOL ABSOLUT FOR ANALYSYS EMSURE - 1.00983.2500;"";"";ST_MIKRO;REAGEN;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;2040-03-06 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
4404;1130309302;37833410;CUVETTE DRY TIP  - PN 09D51-02;UNTUK ALAT ARCHITECT C 4000;"";ST_CL;S_PART;"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;3;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
