M_ItemCode;M_ItemDesc;ItemType;ItemGroup;ItemCategoryID;ItemCategoryName;BaseUoM;SalesUOM;PurchaseUOM
1130200125;SEBIA CTRL NORMAL Hb A2 - 4778;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200583;COBAS ALBUMIN GEN 2 ( ALB 2 ) - 3183688122;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200584;HITERGENT ( 12 X 59 ML ) - 11555448216;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200116;C.F.A.S  PUC  ( 5 X 1 ML )  - 31213051222;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1139800521;RAK TABUNG UK 16 X 100 ( 24 LUBANG );ST_KIMIA;ST_CL;2;Inventaris;PCS;PCS;PCS
1130200592;ABTROL 10 X5  ML THERMO - 81044;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200593;ALKALINE PHOSPATASE PLUS 15X5 ML THERMO - 81832;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139900919;"SEDIMEN ALENCAS ""01"" MIKRO";ST_KIMIA;ST_RTU;2;Inventaris;PCS;PCS;PCS
1139900918;"CTO ""10"" AQUACO";ST_KIMIA;ST_RTU;2;Inventaris;PCS;PCS;PCS
1130200605;COBAS MAGNESIUM GEN 2 - 06481647190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200069;CRP R2 REAGEN  NANOPIA - 341571;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200812;COBAS PRECIPATH PUC 4 X 3 ML -  3121291122 ;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1139901649;STEMPEL TRODAT 4925;ST_KIMIA;ST_RTU;2;Inventaris;PCS;PCS;PCS
1130200811;STONE ANALYSIS SET 40 TEST ( 92330 );ST_KIMIA;ST_KIMIA;1;Persediaan;TES;KIT;KIT
1130200688;ALT  ( GPT ) FS SYSMEX - ZPS00154;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200689;AST  - ASPARTATE AMINOTRANSFERASE ( GOT ) FS SYSMEX - ZPS00162;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200690;GLUKOSA HEXOKINASE  FS SYSMEX - ZPS00179;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200691;URIC ACID  FS SYSMEX - ZPS00203;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200692;CREATININ PAP FS SYSMEX - ZPS00174 ( TDK DIPAKAI );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200693;HDL C IMUNO FS SYSMEX - ZPS00180;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200694;LDL C SELECT FS SYSMEX - ZPS00189;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200695;TRIGLYSERIDA FS SYSMEX - ZPS00200;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200696;UREA FS SYSMEX - ZPS00202;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200697;CONTROL TRUCAL U  SYSMEX- ZPS00208;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200698;CONTROL TRULAB N SYSMEX - ZPS00231;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200699;CONTROL TRULAB P  SYSMEX - ZPS00231;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200700;CALIBRATORTRUCAL LIPID  SYSMEX -ZPS00211;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200701;WASH SOLUTION C1 - SYSMEX 66993061;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200702;WASH SOLUTION NO.3 SYSMEX - BJ091126;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200703;WASH SOLUTION NO 9 SYSMEX - AA867899;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200704;BILLIRUBIN AUTO DIRECT FS SYSMEX - ZPS00164;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200705;BILLIRUBIN AUTO TOTAL FS SYSMEX - ZPS00165;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200707;PHOSPHATE ( IN ORGANIC ) COBAS - 3183793122;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200706;CHOLESTEROL FS SYSMEX - ZPS00168;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800609;SAMPLE CUP SYSMEX - ZPF00216;ST_KIMIA;ST_KIMIA;2;Inventaris;PAK;PAK;PAK
1139800610;LAMPU HALOGEN SYSMEX - FUR003B40555500;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130200710;HEMOLYZING REAGENT A1CD2 COBAS ( 4528182190 );ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1139800632;ARCH. TUBING / SENZ WZ - 8C94.87;ST_IMMUN;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130400502;TEST KEHAMILAN ;ST_KIMIA;ST_KR;1;Persediaan;BOX;BOX;BOX
1130400501;URINALYSIS REAGEN STRIPS VERIVY 1 PARAMETER 100 T - U 031 - 012;ST_KIMIA;ST_KR;1;Persediaan;TUBE;TUBE;TUBE
1130200712;TINA QUANT COMPLEMENT C3 VERS 2 COBAS - 3001938322;ST_KIMIA;ST_MIKRO;2;Inventaris;KIT;KIT;KIT
1130200713;TINA QUANT COMPLEMENT C4 VERS 2 COBAS - 3001962322;ST_KIMIA;ST_MIKRO;2;Inventaris;KIT;KIT;KIT
1130200714;TINA QUANT IGA GEN 2 COBAS - 3507343190;ST_KIMIA;ST_MIKRO;2;Inventaris;KIT;KIT;KIT
1130200715;TINA QUANT IGM GEN 2 COBAS - 3507190190;ST_KIMIA;ST_MIKRO;2;Inventaris;KIT;KIT;KIT
1130400503;URINALYSIS REAGEN STRIPS VERIVY 3 PARAMETER 100 T - U 031 - 032;ST_KIMIA;ST_KR;1;Persediaan;TUBE;TUBE;TUBE
1130200716;SYSMEX TRUCAL HDL / LDL;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200717;ADENOSINE DEAMINASE REAGEN - 10500317700 ;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200718;ADENOSINE DEAMINASE CALIBRATOR - 10500368700;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200719;ADENOSINE DEAMINASE CONTROL - 10500369700;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200720;TINA QUANT IGG GEN 2 COBAS - 3507432190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800650;BEAKER GLASS 100 ML;ST_KIMIA;ST_MIKRO;2;Inventaris;PCS;PCS;PCS
1130400504;METHAMPHETAMIN RIGHT SIGN DEVICE 25 ;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130200721;C.F.A.S PROTEIN ( 5 X 1 ML ) -  11355279216;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1139800659;LAMPU FPIA AXSYM 09520 -12;ST_UMUM;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130200722;CC AERO C8K ICT MODULE - 9D28.03;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200723;SYRINGE CATRIDGE  1 ML  - 9D41.02;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130200724;ICT CHECK VALVE  9D35 - 02;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1139800641;LAMPU HUMANLYZER 3500;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130200731;COBAS U PACK 400 T ( COBAS 6500 ) - 6334601001;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200732;COBAS U CALIBRATOR 25 STRIP ( COBAS 6500 ) - 6390579001;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200733;COBAS U CUVETTE 400 T  ( COBAS 6500 ) - 6390552001;ST_KIMIA;ST_KIMIA;2;Inventaris;BOX;BOX;BOX
1130200734;ELECSYS VITAMIN B 12 GEN.2 ( COBAS ) - 7212771190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800671;PROBE RPP1 & RPP2 - 10337401;ST_KIMIA;ST_KIMIA;2;Inventaris;UNIT;UNIT;UNIT
1139800672;LPW PUMP - 10470978;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130200735;URINE DILUENT ( ISE 9180 ) - 3110664180;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200738;ASAM SULFOSALISILAT 20%;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130700020;ELEKTRODE BLUE SENSOR T-00-S;ST_KIMIA;ST_EJPD;2;Inventaris;PCS;PCS;BOX
1130309457;EUROLINE FOOD SPCIFIC IgG 216 FOOD AND FOOD ADDITIVES - DP.3024.0404.2G;ST_KIMIA;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130200727;GLYCATED ALBUMIN /  LUCICA GA -  L  ( ASAHI );SUPPLIES;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1139800673;HARNESS MAIN TUBING FOR ROCHE 9180 - 3074064001;SUPPLIES;ST_KIMIA;1;Persediaan;PCS;PCS;PCS
1139901552;SOUVENIR KAUS KAKI SANTA;ST_KIMIA;ST_RTU;2;Inventaris;PCS;PCS;PCS
1130200610;ELECSYS PRECI CONTROL MULTIMARKER - 5341787190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200736;COBAS HDL CHOL PLUS GEN 4 - 7528566190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200737;G 6 PD CONTROL SET  - DIALAB  ( KAT.Y 04560 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200650;CELL SET COBAS C 311 / CUVETTE - 4555040001;ST_KIMIA;ST_KIMIA;2;Inventaris;BOX;BOX;BOX
1130200651;CREATIN KINASE COBAS - 4524977190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200653;LIPASE COLORIMETRIC C III - 3029590322;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200654;ISE DILUENT GEN.2 COBAS C III  - 4522630190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200655;ISE STANDARD HIGH CIII - 11183982216;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200656;ISE STANDARD LOW CIII - 11183974216;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200657;INTERNAL STANDARD  GEN.2 CIII - 4522320190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200666;SENTINELCYSTATIN C CINTROL - 1P93.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200667;ADENOSINE DEAMINASE ( ADA ) - D 913813;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200668;ADA CALIBRATOR - D 913870SV;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200669;ADA CONTROL SET 2 X 1 ml - D 913880;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200670;CC ICT INT REF - 1E49.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200672;ICT SERUM CALIBRATOR - 1E46.03;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200673;ARCH QUANTIA LP ( a ) ( 123 T ) - 7K00.01;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200674;ARCH QUANTIA LP ( a )STANDART CALIB.  - 7K00.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200675;ARCH QUANTIA LP ( a ) CONTROL - 7K00.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200676;ST2 ( ASPECT PLUS CASSETTE ) 20 T;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200677;MULTIGENT CREATININ ENZYMATIC ( 750 T ) - 8L24.31;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200678;COBAS PHOSPHATE ( INORGANIC ) VERS 2  ( 250 T ) - 3183793122;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200679;TINA QUANT COBAS TRANSFERRIN VERS.2 ( 100 T ) - 3015050122;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200680;CC LIPASE CALIBRATOR  - 3E16.02;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200681;COBAS CHOLINESTERASE  GEN. 2 ( 200 T ) - 4498577190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200682;COBAS FE STANDART - 12146401216;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200683;LIQUICHECK LIPID CONTROL LEVEL 1 BIORAD - 57521;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200684;LIQUICHECK LIPID CONTROL LEVEL 2 BIORAD - 57522;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200685;ELECSYS PRECI CONTROL VARIA - 5618860190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200686;COBAS CREATININ KINASE  / CK MB ( 100 T ) - 4525299190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200124;SEBIA CTRL NORMAL SERUM SPE / ELP  - 4785;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200586;SEBIA MINICAP ELP HEMOGLOBIN;ST_KIMIA;ST_HEMA;2;Inventaris;KIT;KIT;KIT
1130200585;SEBIA MINICAP ELP PROTEIN;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200810;ALINITY C CLINICAL CALIBRATOR KIT - 8P65.01;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200809;HDL CHOL PLUS GEN 4 CIII 200 TEST - 7528604190;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200808;MULTIGEN HEMOGLOBIN - A1C CONTROL - 4P52.11;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200807;ALINITY C CREATININ  ( ENZYMATIC ) REAGEN KIT - 8P01.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200806;ALINITY C TOTAL BILIRUBIN REAGENT KIT - 7P96.23;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200805;ALINITY C ALBUMIN BCG REAGENT KIT - 8P02.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200804;ALINITY C TRIGLYCERIDE  REAGENT KIT - 7P77.20;ST_KIMIA;ST_KIMIA;1;Persediaan;CATRIDGE;CATRIDGE;CATRIDGE
1130200803;ALINITY C CHOLESTEROL REAGENT KIT - 7P76.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200788;ALINITY C MICROALBUMIN REAGEN KIT - 8P04.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200787;ALINITY C MICROALBUMIN CONTROL - 8P04.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200786;ALINITY C MIKROALBUMIN CALIBRATOR - 8904.01;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200785;"ICT MODUL Na, K, Cl";ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130309668;TECHNOPATH MULTICHEM S PLUS ( ASSAYED ) - 8P88.12;ST_IMMUN;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130309667;TECHNOPATH MULTICHEM S PLUS ( ASSAYED ) - 8P88.11;ST_IMMUN;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130309666;TECHNOPATH MULTICHEM S PLUS ( ASSAYED ) - 8P88.10;ST_IMMUN;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130309665;TECHNOPATH MULTICHEM S PLUS ( UNASSAYED ) - 8P87.12;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309664;TECHNOPATH MULTICHEM S PLUS ( UNASSAYED ) - 8P87.11;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309663;TECHNOPATH MULTICHEM S PLUS ( UNASSAYED ) - 8P87.10;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200796;ALINITY C TOTAL BILIRUBIN REAGEN KIT 4 X 360 T - 7P96.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200794;ALINITY C DIRECT BILLIRUBIN REAGEN KIT 4 X 360 T - 7P97.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200793;ALINITY C ALKALINE PHOSPATASE REAGENT KIT 10 X 400 T - 8P20.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200792;ALINITY C MAGNESIUM REAGEN KIT 2 X 360 T - 8P19.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200800;TOTAL PROTEIN  ( TP2 ) C III 4 X 100 T - 4657586190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200799;BILLIRUBIN TOTAL  GEN 3 ( BIL T3 ) CIII 4 X 100 t - 5795648190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200798;BILLIRUBIN DIRECT ( BILD Gen 2 ) C III 2 X 50 T - 5589134190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200797;ALBUMIN ( ALB2 ) 4 X 100 T CIII - 4657357190 ;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200790;ALINITY C DIRECT LDL REAGENT - 7P71.23;SUPPLIES;ST_KIMIA;1;Persediaan;Catridge;Catridge;Catridge
1130200784;ALINITY C SERIES ICT REFERENCE SOLUTION - 8P76.40;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200783;ALINITY C ICT SERUM CALIBRTOR KIT  - 8P69.01;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200782;ALINITY C CREATININ  RAGEN KIT - 7P99.20;ST_KIMIA;ST_KIMIA;2;Inventaris;CATRIDGE;CATRIDGE;CATRIDGE
1130200781;ECOTERGENT COBAS C 501 - 6544410190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130209020;STANDART F HbA 1 C  SD BIOSENSOR ( 20 TEST ) - REF.F - A1C /  CAT. 10A1C08;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200093;APO N-CALIBRATOR 241642;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200101;HYDRAGEL HEMOGLOBIN (e) K 20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200115;PRECINORM PUC 4 X 3 ML - 3121313122;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200121;LIPASE FS DSI 14321 99 83 021;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200137;CK NAC - HUMAN ( 12005 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200138;CK-MB HUMAN ( 12008 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200145;CALCIUM BIOCON A III ( 2003 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200151;PHOSPOR BIOCON ( 1914 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200154;LYPHOCHEK CHEM. CTRL LEVEL 1 (C-310-5);ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200155;LYPHOCHEK CHEM. CTRL LEVEL 2 (C-315-5);ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200157;CC UREA NITROGEN - 7D75.21;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200158;CC CREATININ - 3L81.22;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200160;CC GLUKOSE - 3L82.21;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;KIT;KIT
1130200163;CC ALBUMIN BCG - 7D53.22;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;KIT;KIT
1130200165;CC BIL. DIRECT - 8G63.21;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200166;CC BILIRUBIN TOTAL - 6L45.21;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200168;CC LIQUID BIL. CALIB  - 1E66.04;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200172;JOKOH STD SOL 1 - REF J 11032 ( 470 ML );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200173;JOKOH STD SOL 2 - REF J 11033 ( 140 ML );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200179;ALTL C111 - 4718569190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200180;ASTL / ASPARTATE AMINOTRANSFERASE  C111 - 4657543190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200184;CHOLESTEROL C111 - 4718917190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200185;CREAT PLUS C111 - 5401470190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200186;GLUC HK C111 - 4657527190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200187;HDL CHOL PLUS GEN 3 CIII - 5401488190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200188;TRIGLYCERIDE CIII - 4657594190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200189;LDL CHOL GEN 3  COBAS C111 - 7005806190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200190;UREA CIII - 4657616190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200193;CUVETTE SEGMEN CIII - 4357108001;ST_KIMIA;ST_CL;2;Inventaris;BOX;BOX;BOX
1130200197;PRECI CTRL CLIN CHEM MULTI 1  - 5117208922;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200198;ISE DEPROTENIZER CIII - 20763071122;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;KIT
1130200201;CLEANER COBAS INTEGRA / C III 1000 ML - 20754765322;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200202;C.F.A.S LIPID  ( 3 X 1 ML ) - 12172623122;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200203;PRECI CTRL CLIN CHEM MULTI 2 -  5117291922;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200204;CYSTATIN C BUFFER SOL - 465314;"";ST_KIMIA;;;KIT;KIT;KIT
1130200205;CYSTATIN C LATEX - 466649;"";ST_KIMIA;;;KIT;KIT;KIT
1130200207;CYSTATIN C CTRL - 465338;"";ST_KIMIA;;;SET;SET;SET
1130301032;CC MCC CAL - 1E65.05;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130302006;SERUM IRON RANDOX (SI 257);ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130306001;M7660 - Go Taq PCR CORE SYSTEM I 200rxn;ST_KIMIA;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130309002;CRP HUMATEX / 40042;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400017;THC / CANNABINOID;ST_KIMIA;ST_KR;2;Inventaris;TES;TES;TES
1130400229;THC / CANABINOID -  BESURE;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130400230;DOA  / MULTIDRUG TES NARKOBA 6 IN 1  ( 6 PARAMETER );ST_KIMIA;ST_KR;2;Inventaris;TES;TES;TES
1130400241;AMPHETAMIN ECOTEST;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130400243;THC / CANNABINOID - ECOTEST;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130200135;ELEKTRODE CHLORIDE ( Cl ) - 3110451180;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200146;ELEKTRODE POTASSIUM ( K ) - 3110338180;ST_KIMIA;ST_CL;2;Inventaris;KIT;KIT;KIT
1130200580;C.F.A.S  HBA 1C  ( 3 X 2 ML ) - 04528417190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1139800008;ASAM SULFAT 96% - H2SO4  250 ML;"";ST_KIMIA;;;BOTOL;BOTOL;BOTOL
1139800080;THERMAL PAPER AVL NA/K/CL;ST_KIMIA;ST_CL;2;Inventaris;ROL;ROL;ROL
1139800091;HITUNG SPERMA  / SPERMA COUNT  - 100 CC ;ST_KIMIA;ST_ULFL ;2;Inventaris;BOTOL;BOTOL;BOTOL
1139800124;ARCH SEPTUM - 4D18.02;ST_KIMIA;ST_KIMIA;2;Inventaris;BOX;BOX;BOX
1139800130;ARCH SAMPLE CUPS - 1C14.01;"";ST_KIMIA;;;PAK;PAK;PAK
1139800435;ARCH REPLACEMENT CAP - 4D19.01;"";ST_KIMIA;;;PAK;PAK;PAK
1139800460;LAMPU HALOGEN CIII - 5344620001;"";ST_KIMIA;;;PCS;PCS;PCS
1139800461;ARCH PROBE - 8C94.42 ;"";ST_KIMIA;;;UNIT;UNIT;UNIT
1130200573;COBAS C 501 Na CL ;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130100100;METHANOL  250  ML;ST_KIMIA;ST_HEMA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200575;COBAS C 501 NA OH D CELL WASH - 1130309213;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400250;PCP DEVICE  -  RIGHT SIGN;ST_KIMIA;ST_KR;2;Inventaris;KIT;KIT;KIT
1130200576;COBAS C 501 BIL T GEN 3 - 1130200576;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
